Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,19.549999,19.650000,19.299999,19.350000,16.018419,5109647
2018-12-28,19.299999,19.500000,19.299999,19.450001,16.101204,6119483
2019-01-02,19.650000,19.750000,19.100000,19.100000,15.811463,6285973
2019-01-03,18.950001,19.000000,18.400000,18.450001,15.273376,15281781
2019-01-04,18.150000,18.150000,17.150000,17.500000,14.486941,17828724
2019-01-07,18.000000,18.299999,17.799999,18.299999,15.149199,11416154
2019-01-08,18.450001,18.600000,18.350000,18.400000,15.231984,6049500
2019-01-09,18.600000,18.950001,18.549999,18.900000,15.645895,8944632
2019-01-10,18.850000,19.100000,18.650000,19.049999,15.770070,5292342
2019-01-11,19.150000,19.200001,18.950001,19.000000,15.728680,4305758
2019-01-14,19.000000,19.049999,18.600000,18.950001,15.687288,4487987
2019-01-15,19.100000,19.350000,19.000000,19.350000,16.018419,6516303
2019-01-16,19.350000,19.500000,19.200001,19.450001,16.101204,6502605
2019-01-17,18.850000,19.200001,18.750000,19.049999,15.770070,10255957
2019-01-18,19.100000,19.500000,19.000000,19.200001,15.894244,9338895
2019-01-21,19.400000,19.500000,19.150000,19.200001,15.894244,4196403
2019-01-22,19.100000,19.299999,19.000000,19.100000,15.811463,4308905
2019-01-23,19.049999,19.200001,19.000000,19.000000,15.728680,2567282
2019-01-24,19.100000,19.250000,19.049999,19.049999,15.770070,3554719
2019-01-25,19.200001,19.799999,19.150000,19.799999,16.390938,15562253
2019-01-28,19.850000,20.049999,19.700001,19.799999,16.390938,6783293
2019-01-29,19.650000,19.700001,19.299999,19.400000,16.059811,6452345
2019-01-30,19.500000,19.600000,19.350000,19.500000,16.142591,7419273
2019-02-11,19.850000,20.200001,19.750000,19.900000,16.473721,12142299
2019-02-12,20.150000,20.150000,19.900000,20.000000,16.556503,8436523
2019-02-13,20.100000,20.150000,19.850000,20.100000,16.639286,5299471
2019-02-14,20.049999,20.150000,19.900000,19.900000,16.473721,5589625
2019-02-15,19.900000,19.900000,19.350000,19.350000,16.018419,12835247
2019-02-18,19.549999,19.600000,19.450001,19.500000,16.142591,4443556
2019-02-19,19.500000,19.750000,19.450001,19.600000,16.225376,3343496
2019-02-20,19.750000,19.850000,19.650000,19.799999,16.390938,6192443
2019-02-21,19.799999,19.950001,19.600000,19.700001,16.308157,6511423
2019-02-22,19.700001,19.900000,19.650000,19.850000,16.432331,5637236
2019-02-25,19.950001,20.950001,19.900000,20.950001,17.342939,34562191
2019-02-26,21.000000,21.049999,20.299999,20.299999,16.804853,18306170
2019-02-27,20.299999,20.400000,20.100000,20.350000,16.846245,9627730
2019-03-04,20.350000,21.000000,20.299999,20.750000,17.177372,17624422
2019-03-05,20.750000,20.850000,20.500000,20.600000,17.053200,8357610
2019-03-06,20.600000,20.850000,20.500000,20.750000,17.177372,8375234
2019-03-07,20.600000,20.750000,20.100000,20.150000,16.680677,8879719
2019-03-08,20.100000,20.150000,19.799999,19.850000,16.432331,8504653
2019-03-11,19.850000,19.950001,19.650000,19.650000,16.266766,7275104
2019-03-12,19.900000,20.100000,19.850000,20.000000,16.556503,4506588
2019-03-13,20.000000,20.100000,19.900000,20.000000,16.556503,2872611
2019-03-14,20.000000,20.150000,19.850000,19.900000,16.473721,4112576
2019-03-15,19.900000,20.049999,19.900000,20.000000,16.556503,7319817
2019-03-18,20.100000,20.400000,20.049999,20.200001,16.722071,7238671
2019-03-19,20.200001,20.500000,20.150000,20.350000,16.846245,6581100
2019-03-20,20.400000,20.600000,20.200001,20.299999,16.804853,5367835
2019-03-21,20.450001,20.850000,20.450001,20.500000,16.970417,10293372
2019-03-22,20.600000,20.650000,20.250000,20.299999,16.804853,6808164
2019-03-25,19.900000,20.000000,19.799999,19.900000,16.473721,7829068
2019-03-26,20.100000,20.100000,19.900000,19.950001,16.515114,4135809
2019-03-27,19.900000,19.950001,19.750000,19.850000,16.432331,4569209
2019-03-28,19.799999,19.950001,19.650000,19.700001,16.308157,5840856
2019-03-29,19.750000,19.799999,19.549999,19.750000,16.349548,8011360
2019-04-01,19.850000,20.100000,19.799999,19.950001,16.515114,7347912
2019-04-02,20.049999,20.200001,20.049999,20.150000,16.680677,6065452
2019-04-03,20.250000,20.250000,20.000000,20.200001,16.722071,4927685
2019-04-08,20.299999,20.350000,20.100000,20.299999,16.804853,7562021
2019-04-09,20.299999,20.650000,20.250000,20.600000,17.053200,11307724
2019-04-10,20.799999,20.799999,20.400000,20.750000,17.177372,13571431
2019-04-11,20.700001,20.750000,20.299999,20.500000,16.970417,10202265
2019-04-12,20.600000,20.650000,20.350000,20.400000,16.887634,7855093
2019-04-15,20.600000,20.750000,20.450001,20.549999,17.011808,7469358
2019-04-16,20.600000,21.200001,20.450001,21.049999,17.425720,22580620
2019-04-17,21.049999,21.350000,20.850000,21.250000,17.591286,17561836
2019-04-18,21.350000,21.450001,20.900000,21.049999,17.425720,17214434
2019-04-19,21.400000,22.250000,21.350000,21.700001,17.963808,27501332
2019-04-22,21.900000,22.000000,21.500000,21.549999,17.839632,7234773
2019-04-23,21.600000,21.700001,21.200001,21.500000,17.798243,6386627
2019-04-24,21.549999,21.650000,21.150000,21.250000,17.591286,7628460
2019-04-25,21.250000,21.500000,21.250000,21.350000,17.674068,3394233
2019-04-26,21.350000,21.500000,21.049999,21.299999,17.632679,7249468
2019-04-29,21.450001,21.450001,20.799999,20.950001,17.342939,5393762
2019-04-30,20.900000,21.100000,20.850000,20.950001,17.342939,5780810
2019-05-02,20.900000,21.100000,20.799999,20.799999,17.218765,4540419
2019-05-03,20.850000,21.100000,20.850000,21.000000,17.384329,3752985
2019-05-06,20.600000,20.750000,20.299999,20.299999,16.804853,9050789
2019-05-07,20.350000,20.500000,20.350000,20.350000,16.846245,5191721
2019-05-08,20.200001,20.350000,20.000000,20.350000,16.846245,5468453
2019-05-09,20.100000,20.250000,19.549999,19.600000,16.225376,13893543
2019-05-10,19.750000,19.900000,19.200001,19.400000,16.059811,9271730
2019-05-13,19.250000,19.250000,18.750000,18.850000,15.604507,10671032
2019-05-14,18.600000,18.950001,18.450001,18.700001,15.480331,10946603
2019-05-15,18.700001,19.000000,18.700001,18.750000,15.521723,7001630
2019-05-16,18.799999,18.799999,18.500000,18.500000,15.314767,5653441
2019-05-17,18.799999,18.850000,18.250000,18.250000,15.107811,7633035
2019-05-20,18.400000,18.700001,18.299999,18.450001,15.273376,4281395
2019-05-21,18.450001,19.000000,18.350000,18.950001,15.687288,7089398
2019-05-22,18.950001,18.950001,18.700001,18.700001,15.480331,5295500
2019-05-23,18.700001,18.950001,18.400000,18.850000,15.604507,4955888
2019-05-24,19.000000,19.100000,18.549999,18.549999,15.356157,7718629
2019-05-27,18.650000,18.799999,18.549999,18.700001,15.480331,2797445
2019-05-28,18.799999,19.000000,18.750000,18.850000,15.604507,9765740
2019-05-29,18.750000,18.900000,18.650000,18.750000,15.521723,3692127
2019-05-30,18.750000,19.049999,18.750000,19.000000,15.728680,5628190
2019-05-31,18.950001,19.200001,18.850000,19.049999,15.770070,7522211
2019-06-03,18.850000,19.200001,18.700001,19.100000,15.811463,4174151
2019-06-04,19.299999,19.299999,18.850000,18.900000,15.645895,3442428
2019-06-05,19.100000,19.150000,18.799999,18.850000,15.604507,4606781
2019-06-06,18.850000,19.000000,18.799999,18.850000,15.604507,2789045
2019-06-10,19.000000,19.400000,19.000000,19.299999,15.977025,6397793
2019-06-11,19.400000,19.400000,19.150000,19.350000,16.018419,3304931
2019-06-12,19.400000,19.450001,19.200001,19.450001,16.101204,4629850
2019-06-13,19.450001,19.500000,19.150000,19.150000,15.852853,3319603
2019-06-14,19.250000,19.799999,19.100000,19.250000,15.935637,10075741
2019-06-17,19.200001,19.200001,18.850000,18.950001,15.687288,7511881
2019-06-18,19.000000,19.049999,18.900000,18.900000,15.645895,3419208
2019-06-19,19.200001,19.450001,19.100000,19.450001,16.101204,8125188
2019-06-20,19.500000,19.549999,19.350000,19.500000,16.142591,5019495
2019-06-21,19.549999,19.750000,19.350000,19.350000,16.018419,8662733
2019-06-24,19.500000,19.650000,19.350000,19.600000,16.225376,4027502
2019-06-25,19.650000,19.650000,19.400000,19.450001,16.101204,2425655
2019-06-26,19.400000,19.450001,19.350000,19.350000,16.018419,2145893
2019-06-27,19.500000,19.750000,19.400000,19.600000,16.225376,6193889
2019-06-28,19.700001,19.750000,19.250000,19.250000,15.935637,5291354
2019-07-01,19.549999,19.700001,19.549999,19.600000,16.225376,4425685
2019-07-02,19.600000,19.650000,19.450001,19.500000,16.142591,3554811
2019-07-03,19.549999,19.600000,19.250000,19.299999,15.977025,10263396
2019-07-04,18.750000,18.950001,18.700001,18.900000,16.296049,6874593
2019-07-05,18.950001,19.000000,18.850000,18.900000,16.296049,3324134
2019-07-08,18.900000,18.950001,18.850000,18.950001,16.339163,2868900
2019-07-09,19.000000,19.000000,18.750000,18.900000,16.296049,3950371
2019-07-10,19.299999,19.400000,19.150000,19.250000,16.597830,8427323
2019-07-11,19.350000,19.400000,19.200001,19.250000,16.597830,3633625
2019-07-12,19.350000,19.400000,19.200001,19.299999,16.640940,3825020
2019-07-15,19.450001,19.450001,19.049999,19.150000,16.511606,3859935
2019-07-16,19.350000,19.500000,19.299999,19.299999,16.640940,6324756
2019-07-17,19.350000,19.450001,19.200001,19.350000,16.684052,5353656
2019-07-18,19.350000,19.400000,19.200001,19.200001,16.554718,3861516
2019-07-19,19.350000,19.400000,19.150000,19.200001,16.554718,5358858
2019-07-22,19.200001,19.200001,19.049999,19.100000,16.468496,3845101
2019-07-23,19.150000,19.299999,19.100000,19.100000,16.468496,4172792
2019-07-24,19.100000,19.299999,19.100000,19.100000,16.468496,4528536
2019-07-25,19.200001,19.700001,19.200001,19.650000,16.942719,14272289
2019-07-26,19.650000,19.650000,19.299999,19.350000,16.684052,7548209
2019-07-29,19.250000,19.299999,19.100000,19.150000,16.511606,6740644
2019-07-30,19.250000,19.299999,19.000000,19.000000,16.382273,5463473
2019-07-31,19.000000,19.200001,18.900000,18.950001,16.339163,6697099
2019-08-01,18.850000,18.950001,18.700001,18.750000,16.166716,6903133
2019-08-02,18.549999,18.650000,18.299999,18.299999,15.778713,10142955
2019-08-05,18.299999,18.299999,18.000000,18.000000,15.520047,8452771
2019-08-06,17.500000,17.900000,17.299999,17.799999,15.347602,8224091
2019-08-07,17.900000,18.100000,17.600000,17.650000,15.218269,5923577
2019-08-08,17.750000,18.000000,17.549999,17.850000,15.390715,6958898
2019-08-12,17.700001,17.750000,17.500000,17.549999,15.132047,8227980
2019-08-13,17.350000,17.350000,16.850000,17.000000,14.657824,17276853
2019-08-14,17.350000,17.350000,16.850000,16.900000,14.571600,9656352
2019-08-15,16.500000,16.600000,16.400000,16.500000,14.226710,10431940
2019-08-16,16.500000,16.750000,16.500000,16.600000,14.312934,9264737
2019-08-19,16.750000,16.950001,16.750000,16.850000,14.528489,6298437
2019-08-20,16.900000,17.150000,16.700001,16.700001,14.399157,8874789
2019-08-21,16.700001,16.950001,16.700001,16.850000,14.528489,4628495
2019-08-22,17.000000,17.000000,16.650000,16.650000,14.356044,7457767
2019-08-23,16.700001,17.000000,16.700001,17.000000,14.657824,4687991
2019-08-26,16.700001,16.750000,16.600000,16.700001,14.399157,5391885
2019-08-27,16.799999,16.900000,16.700001,16.900000,14.571600,9217106
2019-08-28,16.850000,16.950001,16.750000,16.850000,14.528489,4307634
2019-08-29,16.850000,16.900000,16.700001,16.750000,14.442266,4332900
2019-08-30,16.850000,17.200001,16.850000,17.200001,14.830269,10789379
2019-09-02,17.200001,17.299999,17.049999,17.250000,14.873380,5568583
2019-09-03,17.299999,17.350000,17.049999,17.049999,14.700933,4564109
2019-09-04,17.100000,17.450001,17.049999,17.350000,14.959601,7914787
2019-09-05,17.600000,17.850000,17.600000,17.799999,15.347602,16680817
2019-09-06,17.799999,17.900000,17.500000,17.700001,15.261379,10514218
2019-09-10,17.650000,17.700001,17.450001,17.450001,15.045825,5926146
2019-09-11,17.450001,17.600000,17.450001,17.500000,15.088935,3698991
2019-09-12,17.650000,17.750000,17.549999,17.549999,15.132047,4343549
2019-09-16,17.600000,17.600000,17.400000,17.500000,15.088935,5753783
2019-09-17,17.500000,17.549999,17.400000,17.549999,15.132047,4270507
2019-09-18,17.549999,17.750000,17.450001,17.650000,15.218269,6492898
2019-09-19,17.750000,17.799999,17.600000,17.600000,15.175159,3581370
2019-09-20,17.600000,17.750000,17.600000,17.700001,15.261379,6896375
2019-09-23,17.700001,18.100000,17.650000,18.000000,15.520047,13909804
2019-09-24,18.299999,18.900000,18.200001,18.549999,15.994270,40401733
2019-09-25,18.500000,18.500000,18.100000,18.200001,15.692494,11812821
2019-09-26,18.250000,18.350000,17.900000,17.950001,15.476937,12001323
2019-09-27,18.049999,18.100000,17.750000,17.799999,15.347602,5867494
2019-10-01,17.799999,18.049999,17.700001,17.750000,15.304492,7195732
2019-10-02,17.750000,17.900000,17.700001,17.700001,15.261379,3912986
2019-10-03,17.400000,17.500000,17.299999,17.350000,14.959601,7145758
2019-10-04,17.450001,17.600000,17.299999,17.400000,15.002713,5927021
2019-10-07,17.450001,17.500000,17.400000,17.400000,15.002713,3588402
2019-10-08,17.400000,17.700001,17.400000,17.450001,15.045825,5527829
2019-10-09,17.450001,17.500000,17.299999,17.299999,14.916491,4274881
2019-10-14,17.549999,17.799999,17.500000,17.700001,15.261379,6946263
2019-10-15,17.750000,17.799999,17.549999,17.600000,15.175159,3340988
2019-10-16,17.549999,17.700001,17.500000,17.600000,15.175159,5162208
2019-10-17,17.650000,17.799999,17.549999,17.799999,15.347602,5536823
2019-10-18,17.799999,18.000000,17.799999,17.900000,15.433825,9390210
2019-10-21,17.900000,17.950001,17.799999,17.850000,15.390715,3932807
2019-10-22,17.900000,17.950001,17.799999,17.950001,15.476937,4738411
2019-10-23,17.950001,18.100000,17.850000,17.850000,15.390715,9720637
2019-10-24,17.950001,18.000000,17.850000,18.000000,15.520047,4579205
2019-10-25,18.000000,18.000000,17.850000,18.000000,15.520047,4230028
2019-10-28,18.049999,18.100000,18.000000,18.049999,15.563159,5066483
2019-10-29,18.100000,18.299999,18.000000,18.100000,15.606270,8611702
2019-10-30,18.150000,18.200001,17.850000,17.900000,15.433825,5145113
2019-10-31,17.900000,18.000000,17.700001,17.799999,15.347602,6509284
2019-11-01,17.799999,18.000000,17.700001,17.950001,15.476937,3458423
2019-11-04,17.950001,18.200001,17.900000,18.200001,15.692494,9399245
2019-11-05,18.250000,18.350000,18.100000,18.299999,15.778713,7137781
2019-11-06,18.400000,18.750000,18.299999,18.549999,15.994270,20399659
2019-11-07,18.750000,18.799999,18.200001,18.250000,15.735604,16014937
2019-11-08,18.299999,18.450001,18.250000,18.299999,15.778713,7575565
2019-11-11,18.150000,18.150000,17.850000,17.950001,15.476937,8480850
2019-11-12,17.950001,17.950001,17.799999,17.850000,15.390715,6310622
